Customer_ID,Age,Gender,Marital_Status,Education_Level,Employment_Type,Annual_Income,Region,Credit_Score,Existing_Loans_Count,Dependents,Account_Balance,Loan_ID,Loan_Purpose,Loan_Amount,Loan_Term_Months,Interest_Rate,Debt_to_Income_Ratio_%,Application_Date,Approval_Date,Loan_Status,Default_Risk_Flag,Approval_Days,Loan_to_Income_Ratio,Loan_to_Income_Exposure_%,Application_Year,Application_Month,Application_Month_Name,Approval_Year,Loan_Size_Category,Credit_Score_Category,Loan_Exposure_Category
CUST9469,53,Female,Divorced,High School,Unemployed,144346,West,812,0,0,428643,LOAN9469,Home Loan,395413,36,6.76,273.93,2020-01-28,2020-01-30,Default,1,2,2.7393415820320617,273.93415820320615,2020,1,January,2020,Medium,Excellent,Moderate
CUST9470,24,Female,Divorced,Bachelor,Salaried,133292,East,557,5,1,452110,LOAN9470,Business Loan,1359348,24,8.11,1019.83,2022-01-08,2022-01-15,Default,1,7,10.198271464153887,1019.8271464153887,2022,1,January,2022,Very Large,Poor,Extreme
CUST9471,32,Female,Divorced,PhD,Business,30091,West,897,3,3,174173,LOAN9471,Car Loan,606610,60,17.95,2015.92,2022-03-02,2022-03-10,Default,1,8,20.15918380911236,2015.918380911236,2022,3,March,2022,Large,Excellent,Extreme
CUST9472,32,Female,Divorced,Master,Salaried,117539,West,644,1,0,494546,LOAN9472,Education Loan,1042333,48,7.96,886.8,2019-10-04,2019-10-18,Default,1,14,8.867975735713253,886.7975735713253,2019,10,October,2019,Very Large,Fair,Very High
CUST9473,30,Female,Single,Bachelor,Business,57497,West,753,0,1,257083,LOAN9473,Personal Loan,597587,48,7.44,1039.34,2022-12-20,2022-12-25,Default,1,5,10.393359653547142,1039.3359653547143,2022,12,December,2022,Large,Very Good,Extreme
CUST9474,32,Male,Married,High School,Unemployed,118714,East,741,5,4,227885,LOAN9474,Home Loan,787035,24,5.19,662.97,2021-06-28,2021-07-05,Default,1,7,6.629672995602878,662.9672995602878,2021,6,June,2021,Large,Very Good,Very High
CUST9475,38,Female,Married,Master,Self-Employed,83453,West,341,1,2,284529,LOAN9475,Education Loan,1350605,60,12.0,1618.4,2023-05-25,2023-06-03,Default,1,9,16.184019747642385,1618.4019747642385,2023,5,May,2023,Very Large,Poor,Extreme
CUST9476,31,Female,Married,Master,Self-Employed,126408,North,665,3,0,329229,LOAN9476,Education Loan,794763,60,10.86,628.73,2021-10-01,2021-10-09,Default,1,8,6.287284032656161,628.7284032656161,2021,10,October,2021,Large,Fair,Very High
CUST9477,41,Male,Single,Bachelor,Salaried,87036,South,566,4,4,246324,LOAN9477,Car Loan,1317384,60,10.72,1513.61,2020-07-23,2020-08-06,Default,1,14,15.136081621398041,1513.608162139804,2020,7,July,2020,Very Large,Poor,Extreme
CUST9478,63,Male,Married,Bachelor,Unemployed,15864,East,818,4,3,337082,LOAN9478,Education Loan,417570,36,7.33,2632.19,2022-03-20,2022-03-25,Default,1,5,26.321860816944024,2632.1860816944027,2022,3,March,2022,Medium,Excellent,Extreme
CUST9479,24,Female,Divorced,Master,Salaried,34146,East,314,2,2,176322,LOAN9479,Car Loan,942685,48,10.76,2760.75,2022-10-25,2022-10-27,Default,1,2,27.607479646225034,2760.7479646225033,2022,10,October,2022,Large,Poor,Extreme
CUST9480,39,Female,Divorced,Bachelor,Business,153819,West,440,3,4,246259,LOAN9480,Personal Loan,1385524,60,9.33,900.75,2018-11-06,2018-11-09,Default,1,3,9.007495823012762,900.7495823012763,2018,11,November,2018,Very Large,Poor,Very High
CUST9481,38,Female,Single,High School,Salaried,131308,East,575,3,0,253995,LOAN9481,Car Loan,156205,48,14.31,118.96,2022-07-24,2022-08-06,Default,1,13,1.1896076400523958,118.96076400523958,2022,7,July,2022,Small,Poor,Moderate
CUST9482,46,Female,Married,Bachelor,Unemployed,29110,East,796,4,0,471447,LOAN9482,Business Loan,1443955,48,10.64,4960.34,2019-02-19,2019-03-01,Default,1,10,49.60340089316386,4960.340089316386,2019,2,February,2019,Very Large,Very Good,Extreme
CUST9483,59,Female,Single,High School,Self-Employed,177943,North,772,2,0,366882,LOAN9483,Business Loan,983360,48,11.46,552.63,2021-06-25,2021-07-06,Default,1,11,5.526264028368635,552.6264028368635,2021,6,June,2021,Large,Very Good,Very High
CUST9484,55,Female,Divorced,Master,Unemployed,106359,Central,316,0,0,2873,LOAN9484,Car Loan,574150,12,9.77,539.82,2018-12-11,2018-12-24,Default,1,13,5.398226760311775,539.8226760311775,2018,12,December,2018,Large,Poor,Very High
CUST9485,52,Female,Divorced,Bachelor,Self-Employed,59981,West,583,4,4,211823,LOAN9485,Personal Loan,1176766,24,15.08,1961.9,2019-07-27,2019-08-10,Default,1,14,19.61897934345876,1961.8979343458761,2019,7,July,2019,Very Large,Fair,Extreme
CUST9486,64,Male,Divorced,High School,Unemployed,42825,South,456,2,0,57863,LOAN9486,Home Loan,436981,24,16.84,1020.39,2022-02-26,2022-03-13,Default,1,15,10.203876240513718,1020.3876240513719,2022,2,February,2022,Medium,Poor,Extreme
CUST9487,57,Male,Single,Bachelor,Unemployed,196179,Central,573,5,2,202975,LOAN9487,Car Loan,479409,60,13.09,244.37,2020-02-22,2020-02-28,Default,1,6,2.4437325095958284,244.37325095958283,2020,2,February,2020,Medium,Poor,Moderate
CUST9488,42,Male,Married,Master,Unemployed,112455,South,734,1,2,419036,LOAN9488,Education Loan,1359276,60,8.48,1208.73,2022-11-09,2022-11-24,Default,1,15,12.087288248632786,1208.7288248632785,2022,11,November,2022,Very Large,Good,Extreme
CUST9489,31,Male,Single,Bachelor,Self-Employed,106282,West,561,4,0,286408,LOAN9489,Personal Loan,521049,120,6.65,490.25,2021-11-25,2021-12-08,Default,1,13,4.902514066351781,490.2514066351781,2021,11,November,2021,Large,Poor,High
CUST9490,42,Female,Divorced,PhD,Unemployed,174318,West,748,0,1,470469,LOAN9490,Personal Loan,977011,36,14.06,560.48,2021-07-20,2021-07-21,Default,1,1,5.60476256037816,560.476256037816,2021,7,July,2021,Large,Very Good,Very High
CUST9491,28,Female,Divorced,Master,Unemployed,56285,South,752,3,2,57296,LOAN9491,Home Loan,598562,60,9.23,1063.45,2022-10-17,2022-10-30,Default,1,13,10.634485209203163,1063.4485209203162,2022,10,October,2022,Large,Very Good,Extreme
CUST9492,31,Male,Single,PhD,Salaried,160885,South,591,1,2,116132,LOAN9492,Car Loan,1093500,36,13.25,679.68,2019-08-15,2019-08-24,Default,1,9,6.796780308916307,679.6780308916307,2019,8,August,2019,Very Large,Fair,Very High
CUST9493,39,Female,Single,High School,Salaried,56792,East,352,4,4,219681,LOAN9493,Personal Loan,134972,24,10.06,237.66,2021-12-04,2021-12-10,Default,1,6,2.376602338357515,237.6602338357515,2021,12,December,2021,Small,Poor,Moderate
CUST9494,54,Male,Divorced,PhD,Self-Employed,96347,South,460,5,3,351545,LOAN9494,Business Loan,698421,12,17.85,724.9,2021-05-06,2021-05-16,Default,1,10,7.24901657550313,724.901657550313,2021,5,May,2021,Large,Poor,Very High
CUST9495,48,Female,Married,High School,Self-Employed,186348,South,329,4,0,152554,LOAN9495,Personal Loan,690328,84,5.26,370.45,2018-04-07,2018-04-09,Default,1,2,3.704509841801361,370.45098418013606,2018,4,April,2018,Large,Poor,High
CUST9496,31,Female,Single,PhD,Unemployed,170028,East,576,5,0,383388,LOAN9496,Education Loan,205915,48,10.13,121.11,2022-10-19,2022-11-03,Default,1,15,1.2110652363140189,121.10652363140188,2022,10,October,2022,Small,Poor,Moderate
CUST9497,35,Male,Single,Master,Salaried,171346,East,444,2,4,402920,LOAN9497,Education Loan,551296,48,6.05,321.74,2022-07-21,2022-07-23,Default,1,2,3.217443068411285,321.7443068411285,2022,7,July,2022,Large,Poor,High
CUST9498,39,Male,Single,Bachelor,Unemployed,153614,West,845,2,1,186994,LOAN9498,Education Loan,754505,84,9.8,491.17,2021-03-12,2021-03-25,Default,1,13,4.911694246618147,491.1694246618147,2021,3,March,2021,Large,Excellent,High
CUST9499,57,Male,Married,High School,Self-Employed,34778,West,621,3,3,429537,LOAN9499,Business Loan,511746,36,12.26,1471.46,2020-01-05,2020-01-16,Default,1,11,14.714647190752775,1471.4647190752776,2020,1,January,2020,Large,Fair,Extreme
CUST9500,39,Male,Divorced,Bachelor,Unemployed,28882,North,558,4,0,1472,LOAN9500,Car Loan,1272528,60,9.48,4405.96,2023-02-10,2023-02-23,Default,1,13,44.059552662558,4405.9552662558,2023,2,February,2023,Very Large,Poor,Extreme
CUST9501,34,Female,Divorced,PhD,Business,86180,North,599,4,4,435970,LOAN9501,Education Loan,929053,84,8.98,1078.04,2023-06-06,2023-06-20,Default,1,14,10.780378278022743,1078.0378278022743,2023,6,June,2023,Large,Fair,Extreme
CUST9502,32,Female,Single,Master,Unemployed,73777,Central,655,4,0,52306,LOAN9502,Personal Loan,58336,120,9.49,79.07,2019-11-22,2019-11-26,Default,1,4,0.7907071309486696,79.07071309486696,2019,11,November,2019,Small,Fair,Low
CUST9503,23,Male,Divorced,Bachelor,Business,104246,East,346,3,1,50021,LOAN9503,Personal Loan,151070,60,7.49,144.92,2020-01-04,2020-01-15,Default,1,11,1.449168313412505,144.91683134125051,2020,1,January,2020,Small,Poor,Moderate
CUST9504,29,Male,Divorced,PhD,Unemployed,172660,South,813,5,4,393331,LOAN9504,Business Loan,579475,48,14.48,335.62,2023-05-29,2023-06-07,Default,1,9,3.3561624000926678,335.6162400092668,2023,5,May,2023,Large,Excellent,High
CUST9505,25,Male,Married,PhD,Business,153564,East,657,1,0,88939,LOAN9505,Business Loan,721800,36,8.54,470.03,2020-08-23,2020-09-01,Default,1,9,4.700320387590842,470.0320387590842,2020,8,August,2020,Large,Fair,High
CUST9506,46,Male,Single,Master,Unemployed,193599,North,822,2,0,466857,LOAN9506,Car Loan,717187,24,10.67,370.45,2021-12-10,2021-12-16,Default,1,6,3.7044974405859534,370.44974405859534,2021,12,December,2021,Large,Excellent,High
CUST9507,25,Male,Married,High School,Self-Employed,167807,North,675,0,3,383147,LOAN9507,Home Loan,128356,12,17.19,76.49,2019-01-25,2019-02-09,Default,1,15,0.7649025368429208,76.49025368429207,2019,1,January,2019,Small,Good,Low
CUST9508,56,Male,Single,Master,Business,77766,East,585,0,0,214228,LOAN9508,Personal Loan,1175332,60,9.49,1511.37,2020-05-29,2020-06-07,Default,1,9,15.113700074582722,1511.370007458272,2020,5,May,2020,Very Large,Fair,Extreme
CUST9509,35,Female,Single,Bachelor,Unemployed,168739,Central,687,2,2,379639,LOAN9509,Education Loan,1463128,12,15.3,867.1,2022-07-16,2022-07-23,Default,1,7,8.670953365849034,867.0953365849034,2022,7,July,2022,Very Large,Good,Very High
CUST9510,29,Male,Married,Master,Self-Employed,167378,North,833,0,1,448968,LOAN9510,Personal Loan,157524,84,6.99,94.11,2022-08-25,2022-08-28,Default,1,3,0.9411272688166904,94.11272688166903,2022,8,August,2022,Small,Excellent,Low
CUST9511,52,Male,Single,Master,Business,196334,Central,728,5,4,466481,LOAN9511,Business Loan,1088941,12,7.45,554.64,2023-04-03,2023-04-18,Default,1,15,5.546369961392322,554.6369961392321,2023,4,April,2023,Very Large,Good,Very High
CUST9512,65,Male,Single,PhD,Salaried,62100,West,677,0,1,171600,LOAN9512,Home Loan,480826,60,8.72,774.28,2022-04-24,2022-04-28,Default,1,4,7.742769726247987,774.2769726247988,2022,4,April,2022,Medium,Good,Very High
CUST9513,31,Male,Divorced,Bachelor,Salaried,38541,South,663,2,2,425074,LOAN9513,Education Loan,557886,36,17.22,1447.51,2020-07-01,2020-07-02,Default,1,1,14.475130380633612,1447.5130380633611,2020,7,July,2020,Large,Fair,Extreme
CUST9514,26,Female,Divorced,PhD,Self-Employed,145336,North,608,0,0,196757,LOAN9514,Personal Loan,134118,36,17.59,92.28,2018-09-16,2018-09-30,Default,1,14,0.9228133428744427,92.28133428744427,2018,9,September,2018,Small,Fair,Low
CUST9515,32,Female,Divorced,Bachelor,Self-Employed,185869,South,638,1,1,249752,LOAN9515,Car Loan,514282,60,9.12,276.69,2021-01-18,2021-02-02,Default,1,15,2.766905723923839,276.6905723923839,2021,1,January,2021,Large,Fair,Moderate
CUST9516,47,Male,Single,Master,Salaried,166091,North,492,2,0,33443,LOAN9516,Education Loan,363698,36,6.93,218.98,2019-08-08,2019-08-21,Default,1,13,2.1897514013402293,218.97514013402292,2019,8,August,2019,Medium,Poor,Moderate
CUST9517,45,Male,Single,Master,Self-Employed,180962,East,755,1,4,50109,LOAN9517,Business Loan,169836,12,15.31,93.85,2022-08-15,2022-08-20,Default,1,5,0.9385174788077055,93.85174788077055,2022,8,August,2022,Small,Very Good,Low
CUST9518,37,Female,Single,High School,Unemployed,168133,North,380,1,0,390772,LOAN9518,Home Loan,1168622,60,13.8,695.06,2021-12-01,2021-12-14,Default,1,13,6.950580790207752,695.0580790207753,2021,12,December,2021,Very Large,Poor,Very High
CUST9519,34,Male,Divorced,Bachelor,Unemployed,31970,North,838,1,1,464294,LOAN9519,Business Loan,1000624,120,14.65,3129.88,2022-05-29,2022-06-09,Default,1,11,31.298842664998435,3129.8842664998438,2022,5,May,2022,Very Large,Excellent,Extreme
CUST9520,60,Male,Married,PhD,Unemployed,178084,North,313,4,2,397897,LOAN9520,Home Loan,202738,84,11.5,113.84,2021-09-22,2021-09-29,Default,1,7,1.1384402866063206,113.84402866063206,2021,9,September,2021,Small,Poor,Moderate
CUST9521,34,Female,Single,High School,Unemployed,56314,South,605,5,4,250371,LOAN9521,Home Loan,263417,36,6.83,467.76,2022-08-03,2022-08-16,Default,1,13,4.6776467663458465,467.76467663458465,2022,8,August,2022,Medium,Fair,High
CUST9522,24,Male,Single,PhD,Self-Employed,119525,South,304,1,0,338181,LOAN9522,Home Loan,407990,36,16.92,341.34,2020-03-06,2020-03-14,Default,1,8,3.413428153106045,341.34281531060446,2020,3,March,2020,Medium,Poor,High
CUST9523,58,Female,Divorced,PhD,Salaried,127879,West,734,3,0,236369,LOAN9523,Home Loan,1316363,48,8.56,1029.38,2022-09-25,2022-09-29,Default,1,4,10.293816811204342,1029.3816811204342,2022,9,September,2022,Very Large,Good,Extreme
CUST9524,62,Female,Married,High School,Self-Employed,45644,South,393,2,2,437390,LOAN9524,Business Loan,1259817,36,7.58,2760.09,2022-12-13,2022-12-16,Default,1,3,27.60093330996407,2760.093330996407,2022,12,December,2022,Very Large,Poor,Extreme
CUST9525,47,Female,Married,PhD,Salaried,28044,North,431,5,0,83376,LOAN9525,Business Loan,750064,120,7.14,2674.6,2022-05-13,2022-05-19,Default,1,6,26.745970617600914,2674.5970617600915,2022,5,May,2022,Large,Poor,Extreme
CUST9526,62,Male,Married,PhD,Salaried,127364,East,811,4,1,474323,LOAN9526,Personal Loan,1346188,36,16.02,1056.96,2020-04-21,2020-04-27,Default,1,6,10.569611507176282,1056.9611507176282,2020,4,April,2020,Very Large,Excellent,Extreme
CUST9527,58,Male,Divorced,Master,Business,169304,West,732,0,4,92168,LOAN9527,Home Loan,1360054,60,17.53,803.32,2023-02-02,2023-02-05,Default,1,3,8.033206539715541,803.3206539715542,2023,2,February,2023,Very Large,Good,Very High
CUST9528,60,Female,Married,Bachelor,Self-Employed,122406,South,638,0,4,180404,LOAN9528,Business Loan,854853,84,13.91,698.38,2022-10-26,2022-11-03,Default,1,8,6.9837507965295815,698.3750796529581,2022,10,October,2022,Large,Fair,Very High
CUST9529,45,Female,Single,Master,Salaried,187807,Central,654,2,3,234845,LOAN9529,Personal Loan,821408,48,16.04,437.37,2019-12-18,2019-12-31,Default,1,13,4.373681492170153,437.3681492170153,2019,12,December,2019,Large,Fair,High
CUST9530,38,Female,Married,Bachelor,Unemployed,57386,North,631,0,4,124358,LOAN9530,Home Loan,748167,48,5.19,1303.74,2021-12-19,2021-12-24,Default,1,5,13.037448158087338,1303.7448158087338,2021,12,December,2021,Large,Fair,Extreme
CUST9531,60,Female,Single,Bachelor,Salaried,67164,East,851,5,4,396287,LOAN9531,Education Loan,1192702,120,13.6,1775.81,2021-11-18,2021-11-30,Default,1,12,17.75805491036865,1775.8054910368649,2021,11,November,2021,Very Large,Excellent,Extreme
CUST9532,56,Male,Single,PhD,Salaried,183904,West,593,1,1,405889,LOAN9532,Personal Loan,193763,48,6.67,105.36,2021-12-22,2021-12-24,Default,1,2,1.053609491908822,105.3609491908822,2021,12,December,2021,Small,Fair,Moderate
CUST9533,51,Female,Married,Master,Self-Employed,198718,South,349,2,3,285260,LOAN9533,Home Loan,365681,24,14.02,184.02,2022-11-09,2022-11-23,Default,1,14,1.8402006863998228,184.02006863998227,2022,11,November,2022,Medium,Poor,Moderate
CUST9534,37,Male,Married,Bachelor,Salaried,132535,South,871,0,0,242281,LOAN9534,Education Loan,1004972,84,5.79,758.27,2019-07-28,2019-08-03,Default,1,6,7.582691364545214,758.2691364545215,2019,7,July,2019,Very Large,Excellent,Very High
CUST9535,46,Male,Married,Bachelor,Business,56123,South,728,2,0,413604,LOAN9535,Business Loan,999986,36,12.04,1781.78,2020-01-13,2020-01-27,Default,1,14,17.817757425654367,1781.7757425654368,2020,1,January,2020,Large,Good,Extreme
CUST9536,38,Female,Single,Master,Unemployed,154320,South,410,5,3,200650,LOAN9536,Home Loan,245037,48,15.66,158.78,2023-01-18,2023-02-01,Default,1,14,1.5878499222395024,158.78499222395024,2023,1,January,2023,Small,Poor,Moderate
CUST9537,37,Female,Married,High School,Business,181375,South,857,0,0,244812,LOAN9537,Education Loan,1076968,84,12.23,593.78,2023-04-26,2023-04-30,Default,1,4,5.9377973811164715,593.7797381116471,2023,4,April,2023,Very Large,Excellent,Very High
CUST9538,35,Male,Married,High School,Self-Employed,54634,East,661,2,2,245064,LOAN9538,Car Loan,440221,120,10.16,805.76,2021-02-03,2021-02-05,Default,1,2,8.057638100816341,805.7638100816341,2021,2,February,2021,Medium,Fair,Very High
CUST9539,55,Male,Single,Bachelor,Business,124411,West,711,1,3,431407,LOAN9539,Business Loan,1420032,60,16.16,1141.4,2019-07-01,2019-07-06,Default,1,5,11.414038951539656,1141.4038951539655,2019,7,July,2019,Very Large,Good,Extreme
CUST9540,45,Female,Married,PhD,Salaried,178777,North,471,0,3,255323,LOAN9540,Personal Loan,423763,60,17.2,237.03,2022-09-26,2022-10-05,Default,1,9,2.370344059918222,237.0344059918222,2022,9,September,2022,Medium,Poor,Moderate
CUST9541,43,Female,Divorced,PhD,Business,74826,North,659,3,0,319404,LOAN9541,Education Loan,1262204,120,6.67,1686.85,2019-08-12,2019-08-21,Default,1,9,16.86852163686419,1686.852163686419,2019,8,August,2019,Very Large,Fair,Extreme
CUST9542,58,Male,Single,PhD,Business,189095,South,712,1,0,321453,LOAN9542,Car Loan,1328588,12,15.34,702.6,2020-01-25,2020-01-27,Default,1,2,7.02603453290674,702.603453290674,2020,1,January,2020,Very Large,Good,Very High
CUST9543,58,Female,Divorced,Master,Salaried,41009,East,536,3,2,93196,LOAN9543,Education Loan,324841,48,13.78,792.12,2019-04-15,2019-04-27,Default,1,12,7.921212416786559,792.1212416786559,2019,4,April,2019,Medium,Poor,Very High
CUST9544,62,Male,Divorced,Bachelor,Self-Employed,56697,North,748,5,0,356635,LOAN9544,Education Loan,1445429,84,12.33,2549.39,2019-02-26,2019-03-08,Default,1,10,25.49392384076759,2549.392384076759,2019,2,February,2019,Very Large,Very Good,Extreme
CUST9545,58,Female,Single,PhD,Business,187199,West,538,0,3,376183,LOAN9545,Business Loan,1464017,24,6.34,782.06,2022-09-06,2022-09-10,Default,1,4,7.820645409430606,782.0645409430606,2022,9,September,2022,Very Large,Poor,Very High
CUST9546,41,Female,Divorced,Master,Salaried,113895,West,807,3,2,494349,LOAN9546,Business Loan,237685,60,10.9,208.69,2023-02-07,2023-02-19,Default,1,12,2.0868782650687034,208.68782650687035,2023,2,February,2023,Small,Excellent,Moderate
CUST9547,65,Male,Divorced,Master,Business,148690,West,717,5,3,403326,LOAN9547,Car Loan,217271,24,16.71,146.12,2018-10-13,2018-10-21,Default,1,8,1.4612347837783308,146.1234783778331,2018,10,October,2018,Small,Good,Moderate
CUST9548,54,Female,Divorced,Master,Self-Employed,148341,North,480,2,2,125273,LOAN9548,Home Loan,1337103,84,9.62,901.37,2020-02-02,2020-02-03,Default,1,1,9.013711650858495,901.3711650858495,2020,2,February,2020,Very Large,Poor,Very High
CUST9549,51,Male,Divorced,Bachelor,Self-Employed,57500,North,724,5,0,380866,LOAN9549,Personal Loan,74182,84,5.03,129.01,2022-03-24,2022-03-30,Default,1,6,1.2901217391304347,129.01217391304348,2022,3,March,2022,Small,Good,Moderate
CUST9550,65,Female,Married,PhD,Salaried,24830,East,654,0,1,314397,LOAN9550,Education Loan,335916,60,14.85,1352.86,2021-05-07,2021-05-22,Default,1,15,13.528634716069272,1352.863471606927,2021,5,May,2021,Medium,Fair,Extreme
CUST9551,23,Female,Single,PhD,Salaried,91598,East,735,0,2,413536,LOAN9551,Home Loan,961562,120,13.61,1049.76,2018-11-25,2018-12-08,Default,1,13,10.497630952640888,1049.7630952640889,2018,11,November,2018,Large,Good,Extreme
CUST9552,59,Male,Divorced,PhD,Business,151786,West,389,3,1,84393,LOAN9552,Home Loan,1376609,48,16.16,906.94,2018-07-17,2018-07-20,Default,1,3,9.069406928175194,906.9406928175194,2018,7,July,2018,Very Large,Poor,Very High
CUST9553,33,Male,Divorced,Master,Salaried,120987,West,320,0,0,388559,LOAN9553,Car Loan,1278031,12,8.38,1056.34,2021-12-05,2021-12-13,Default,1,8,10.563374577433938,1056.3374577433938,2021,12,December,2021,Very Large,Poor,Extreme
CUST9554,57,Male,Divorced,Master,Unemployed,88168,South,543,1,0,53209,LOAN9554,Personal Loan,103790,48,10.95,117.72,2019-08-31,2019-09-09,Default,1,9,1.1771844660194175,117.71844660194175,2019,8,August,2019,Small,Poor,Moderate
CUST9555,47,Male,Single,Master,Business,46902,East,859,5,0,339484,LOAN9555,Home Loan,271171,24,15.54,578.17,2018-12-17,2019-01-01,Default,1,15,5.78165110229841,578.1651102298409,2018,12,December,2019,Medium,Excellent,Very High
